# RaceRender Data: TrackAddict 2.6.3 on iOS 8.0 [iPhone5,2] (Mode:0, Device_Orientation:4)
# End Point: 46.420105, -94.276219  @ -1.00 deg
"Time","Lap","GPS_Update","GPS_Delay","Accuracy (m)","Latitude","Longitude","Altitude (m)","Speed (MPH)","Heading","X","Y","Z"
0.048,0,0,0.000,10.0,46.4211471,-94.2789736,370,32.5,118.9,-0.20,1.17,-1.25
0.107,0,0,0.000,10.0,46.4211471,-94.2789736,370,32.5,118.9,-0.16,1.17,-1.23
0.146,0,0,0.000,10.0,46.4211471,-94.2789736,370,32.5,118.9,-0.06,1.13,-1.21
0.205,0,0,0.000,10.0,46.4211471,-94.2789736,370,32.5,118.9,0.48,0.63,-1.15
0.245,0,0,0.000,10.0,46.4211471,-94.2789736,370,32.5,118.9,0.65,0.49,-1.08
0.304,0,0,0.000,10.0,46.4211471,-94.2789736,370,32.5,118.9,0.57,0.60,-1.09
0.343,0,0,0.000,10.0,46.4211471,-94.2789736,370,32.5,118.9,-0.08,0.83,-1.25
0.402,0,0,0.000,10.0,46.4211471,-94.2789736,370,32.5,118.9,-0.25,1.00,-1.15
0.417,0,1,0.000,10.0,46.4210651,-94.2787569,370,28.4,118.8,0.28,0.76,-1.09
0.461,0,0,0.000,10.0,46.4210651,-94.2787569,370,28.4,118.8,0.60,0.57,-1.01
0.501,0,0,0.000,10.0,46.4210651,-94.2787569,370,28.4,118.8,0.74,0.44,-1.16
0.560,0,0,0.000,10.0,46.4210651,-94.2787569,370,28.4,118.8,0.66,0.46,-0.93
0.600,0,0,0.000,10.0,46.4210651,-94.2787569,370,28.4,118.8,0.41,0.68,-1.08
0.659,0,0,0.000,10.0,46.4210651,-94.2787569,370,28.4,118.8,-0.10,1.04,-1.29
0.698,0,0,0.000,10.0,46.4210651,-94.2787569,370,28.4,118.8,0.02,0.93,-1.22
0.757,0,0,0.000,10.0,46.4210651,-94.2787569,370,28.4,118.8,0.61,0.53,-1.06
0.797,0,0,0.000,10.0,46.4210651,-94.2787569,370,28.4,118.8,0.74,0.47,-1.04
0.856,0,0,0.000,10.0,46.4210651,-94.2787569,370,28.4,118.8,0.02,1.07,-1.21
0.895,0,0,0.000,10.0,46.4210651,-94.2787569,370,28.4,118.8,-0.07,1.17,-1.19
0.959,0,0,0.000,10.0,46.4210651,-94.2787569,370,28.4,118.8,-0.12,1.10,-1.11
0.993,0,0,0.000,10.0,46.4210651,-94.2787569,370,28.4,118.8,-0.12,1.15,-1.16
1.053,0,0,0.000,10.0,46.4210651,-94.2787569,370,28.4,118.8,-0.10,1.19,-1.10
1.092,0,0,0.000,10.0,46.4210651,-94.2787569,370,28.4,118.8,-0.04,1.14,-1.09
1.151,0,0,0.000,10.0,46.4210651,-94.2787569,370,28.4,118.8,0.49,0.63,-1.13
1.190,0,0,0.000,10.0,46.4210651,-94.2787569,370,28.4,118.8,0.29,0.80,-1.09
1.249,0,0,0.000,10.0,46.4210651,-94.2787569,370,28.4,118.8,-0.06,1.07,-1.19
1.289,0,0,0.000,10.0,46.4210651,-94.2787569,370,28.4,118.8,0.23,0.88,-1.15
1.348,0,0,0.000,10.0,46.4210651,-94.2787569,370,28.4,118.8,0.12,0.93,-1.10
1.387,0,0,0.000,10.0,46.4210651,-94.2787569,370,28.4,118.8,0.26,0.84,-1.12
1.447,0,0,0.000,10.0,46.4210651,-94.2787569,370,28.4,118.8,0.73,0.46,-1.13
1.486,0,0,0.000,10.0,46.4210651,-94.2787569,370,28.4,118.8,0.09,0.94,-1.08
1.545,0,0,0.000,10.0,46.4210651,-94.2787569,370,28.4,118.8,0.02,1.09,-1.23
1.585,0,0,0.000,10.0,46.4210651,-94.2787569,370,28.4,118.8,0.04,1.10,-1.24
1.611,0,1,0.000,10.0,46.4211540,-94.2785234,370,26.0,99.5,0.08,1.10,-1.19
1.663,0,0,0.000,10.0,46.4211540,-94.2785234,370,26.0,99.5,0.06,1.06,-1.16
1.703,0,0,0.000,10.0,46.4211540,-94.2785234,370,26.0,99.5,0.04,1.02,-1.13
1.762,0,0,0.000,10.0,46.4211540,-94.2785234,370,26.0,99.5,0.04,1.03,-1.19
1.801,0,0,0.000,10.0,46.4211540,-94.2785234,370,26.0,99.5,0.05,1.10,-1.27
1.860,0,0,0.000,10.0,46.4211540,-94.2785234,370,26.0,99.5,0.03,1.13,-1.22
1.900,0,0,0.000,10.0,46.4211540,-94.2785234,370,26.0,99.5,0.02,1.07,-1.16
1.959,0,0,0.000,10.0,46.4211540,-94.2785234,370,26.0,99.5,-0.02,1.06,-1.15
2.000,0,0,0.000,10.0,46.4211540,-94.2785234,370,26.0,99.5,-0.06,1.10,-1.12
2.057,0,0,0.000,10.0,46.4211540,-94.2785234,370,26.0,99.5,0.01,1.02,-1.18
2.097,0,0,0.000,10.0,46.4211540,-94.2785234,370,26.0,99.5,0.39,0.72,-1.14
2.157,0,0,0.000,10.0,46.4211540,-94.2785234,370,26.0,99.5,-0.00,1.02,-1.14
2.195,0,0,0.000,10.0,46.4211540,-94.2785234,370,26.0,99.5,-0.05,1.11,-1.17
2.255,0,0,0.000,10.0,46.4211540,-94.2785234,370,26.0,99.5,0.63,0.53,-1.13
2.294,0,0,0.000,10.0,46.4211540,-94.2785234,370,26.0,99.5,0.04,1.04,-1.18
2.353,0,0,0.000,10.0,46.4211540,-94.2785234,370,26.0,99.5,0.04,1.02,-1.16
2.396,0,0,0.000,10.0,46.4211540,-94.2785234,370,26.0,99.5,0.69,0.50,-1.05
2.451,0,0,0.000,10.0,46.4211540,-94.2785234,370,26.0,99.5,0.46,0.60,-1.06
2.491,0,0,0.000,10.0,46.4211540,-94.2785234,370,26.0,99.5,0.50,0.56,-0.96
2.550,0,0,0.000,10.0,46.4211540,-94.2785234,370,26.0,99.5,0.14,1.14,-1.39
2.589,0,0,0.000,10.0,46.4211540,-94.2785234,370,26.0,99.5,0.18,0.66,-1.21
2.648,0,0,0.000,10.0,46.4211540,-94.2785234,370,26.0,99.5,0.67,0.45,-1.08
2.688,0,0,0.000,10.0,46.4211540,-94.2785234,370,26.0,99.5,0.69,0.31,-0.97
2.708,0,1,0.000,10.0,46.4211562,-94.2783903,370,23.6,88.6,0.51,0.45,-1.00
2.766,0,0,0.000,10.0,46.4211562,-94.2783903,370,23.6,88.6,0.20,0.82,-1.12
2.806,0,0,0.000,10.0,46.4211562,-94.2783903,370,23.6,88.6,0.06,0.73,-1.20
2.865,0,0,0.000,10.0,46.4211562,-94.2783903,370,23.6,88.6,-0.22,0.89,-1.24
2.904,0,0,0.000,10.0,46.4211562,-94.2783903,370,23.6,88.6,-0.10,0.96,-1.20
2.964,0,0,0.000,10.0,46.4211562,-94.2783903,370,23.6,88.6,0.17,0.62,-1.22
3.003,0,0,0.000,10.0,46.4211562,-94.2783903,370,23.6,88.6,0.05,0.85,-1.15
3.062,0,0,0.000,10.0,46.4211562,-94.2783903,370,23.6,88.6,0.06,0.76,-1.16
3.102,0,0,0.000,10.0,46.4211562,-94.2783903,370,23.6,88.6,-0.10,0.97,-1.20
3.160,0,0,0.000,10.0,46.4211562,-94.2783903,370,23.6,88.6,0.17,0.82,-1.23
3.200,0,0,0.000,10.0,46.4211562,-94.2783903,370,23.6,88.6,0.11,0.69,-1.13
3.259,0,0,0.000,10.0,46.4211562,-94.2783903,370,23.6,88.6,0.05,0.70,-1.17
3.299,0,0,0.000,10.0,46.4211562,-94.2783903,370,23.6,88.6,0.15,0.62,-1.16
3.357,0,0,0.000,10.0,46.4211562,-94.2783903,370,23.6,88.6,-0.04,0.97,-1.20
3.397,0,0,0.000,10.0,46.4211562,-94.2783903,370,23.6,88.6,0.26,0.68,-1.07
3.456,0,0,0.000,10.0,46.4211562,-94.2783903,370,23.6,88.6,0.25,0.81,-1.15
3.496,0,0,0.000,10.0,46.4211562,-94.2783903,370,23.6,88.6,0.74,0.33,-0.89
3.525,0,1,0.000,5.0,46.4211783,-94.2782681,370,20.9,80.9,0.81,0.25,-0.87
3.575,0,0,0.000,5.0,46.4211783,-94.2782681,370,20.9,80.9,0.64,0.52,-1.07
3.614,0,0,0.000,5.0,46.4211783,-94.2782681,370,20.9,80.9,0.35,0.51,-1.11
3.673,0,0,0.000,5.0,46.4211783,-94.2782681,370,20.9,80.9,0.01,0.68,-1.23
3.713,0,0,0.000,5.0,46.4211783,-94.2782681,370,20.9,80.9,-0.11,0.62,-1.17
3.772,0,0,0.000,5.0,46.4211783,-94.2782681,370,20.9,80.9,-0.05,0.61,-1.18
3.811,0,0,0.000,5.0,46.4211783,-94.2782681,370,20.9,80.9,0.06,0.67,-1.28
3.869,0,0,0.000,5.0,46.4211783,-94.2782681,370,20.9,80.9,0.10,0.76,-1.10
3.910,0,0,0.000,5.0,46.4211783,-94.2782681,370,20.9,80.9,0.03,0.64,-1.07
3.969,0,0,0.000,5.0,46.4211783,-94.2782681,370,20.9,80.9,0.44,0.42,-0.87
4.008,0,0,0.000,5.0,46.4211783,-94.2782681,370,20.9,80.9,0.34,0.67,-1.05
4.067,0,0,0.000,5.0,46.4211783,-94.2782681,370,20.9,80.9,0.28,0.68,-1.29
4.107,0,0,0.000,5.0,46.4211783,-94.2782681,370,20.9,80.9,-0.15,0.74,-1.25
4.165,0,0,0.000,5.0,46.4211783,-94.2782681,370,20.9,80.9,0.11,0.56,-1.06
4.206,0,0,0.000,5.0,46.4211783,-94.2782681,370,20.9,80.9,0.37,0.34,-1.09
4.264,0,0,0.000,5.0,46.4211783,-94.2782681,370,20.9,80.9,0.57,0.38,-0.94
4.304,0,0,0.000,5.0,46.4211783,-94.2782681,370,20.9,80.9,0.07,0.83,-1.35
4.362,0,0,0.000,5.0,46.4211783,-94.2782681,370,20.9,80.9,0.27,0.71,-1.11
4.403,0,0,0.000,5.0,46.4211783,-94.2782681,370,20.9,80.9,0.44,0.62,-1.10
4.460,0,0,0.000,5.0,46.4211783,-94.2782681,370,20.9,80.9,0.13,0.79,-1.49
4.500,0,0,0.000,5.0,46.4211783,-94.2782681,370,20.9,80.9,0.18,0.62,-1.30
4.559,0,0,0.000,5.0,46.4211783,-94.2782681,370,20.9,80.9,0.40,0.58,-1.11
4.598,0,0,0.000,5.0,46.4211783,-94.2782681,370,20.9,80.9,0.67,0.32,-1.21
4.647,0,1,0.000,5.0,46.4212004,-94.2781748,370,16.5,74.9,0.21,0.94,-1.11
4.697,0,0,0.000,5.0,46.4212004,-94.2781748,370,16.5,74.9,0.22,1.02,-1.18
5.169,0,0,0.000,5.0,46.4212004,-94.2781748,370,16.5,74.9,0.41,0.85,-1.45
5.182,0,0,0.000,5.0,46.4212004,-94.2781748,370,16.5,74.9,0.34,1.47,-1.34
5.182,0,0,0.000,5.0,46.4212004,-94.2781748,370,16.5,74.9,0.50,0.51,-1.61
5.183,0,0,0.000,5.0,46.4212004,-94.2781748,370,16.5,74.9,0.31,0.80,-1.78
5.184,0,0,0.000,5.0,46.4212004,-94.2781748,370,16.5,74.9,0.12,0.48,-1.95
5.191,0,0,0.000,5.0,46.4212004,-94.2781748,370,16.5,74.9,0.17,0.91,-1.64
5.199,0,0,0.000,5.0,46.4212004,-94.2781748,370,16.5,74.9,0.01,0.70,-1.76
5.200,0,0,0.000,5.0,46.4212004,-94.2781748,370,16.5,74.9,-0.07,0.69,-1.75
5.201,0,0,0.000,5.0,46.4212004,-94.2781748,370,16.5,74.9,-0.11,0.68,-1.71
5.202,0,0,0.000,5.0,46.4212004,-94.2781748,370,16.5,74.9,-0.36,0.66,-1.69
5.232,0,0,0.000,5.0,46.4212004,-94.2781748,370,16.5,74.9,-0.14,0.63,-1.64
5.289,0,0,0.000,5.0,46.4212004,-94.2781748,370,16.5,74.9,-0.32,0.82,-1.75
5.328,0,0,0.000,5.0,46.4212004,-94.2781748,370,16.5,74.9,-0.27,0.68,-1.63
5.388,0,0,0.000,5.0,46.4212004,-94.2781748,370,16.5,74.9,-0.29,0.61,-1.64
5.492,0,0,0.000,5.0,46.4212004,-94.2781748,370,16.5,74.9,-0.26,0.68,-1.60
5.493,0,0,0.000,5.0,46.4212004,-94.2781748,370,16.5,74.9,-0.28,0.81,-1.58
5.505,0,1,0.000,5.0,46.4211656,-94.2780765,371,15.4,88.1,-0.28,0.81,-1.58
5.526,0,0,0.000,5.0,46.4211656,-94.2780765,371,15.4,88.1,-0.20,0.83,-1.72
5.584,0,0,0.000,5.0,46.4211656,-94.2780765,371,15.4,88.1,-0.18,0.77,-1.65
5.641,0,0,0.000,5.0,46.4211656,-94.2780765,371,15.4,88.1,-0.23,0.80,-1.56
5.685,0,0,0.000,5.0,46.4211656,-94.2780765,371,15.4,88.1,-0.05,0.69,-1.55
5.723,0,0,0.000,5.0,46.4211656,-94.2780765,371,15.4,88.1,-0.05,0.59,-1.53
5.783,0,0,0.000,5.0,46.4211656,-94.2780765,371,15.4,88.1,-0.08,0.75,-1.66
5.822,0,0,0.000,5.0,46.4211656,-94.2780765,371,15.4,88.1,0.02,0.78,-1.63
5.882,0,0,0.000,5.0,46.4211656,-94.2780765,371,15.4,88.1,0.03,0.77,-1.73
5.923,0,0,0.000,5.0,46.4211656,-94.2780765,371,15.4,88.1,0.07,0.84,-1.76
5.981,0,0,0.000,5.0,46.4211656,-94.2780765,371,15.4,88.1,-0.01,0.85,-1.76
6.018,0,0,0.000,5.0,46.4211656,-94.2780765,371,15.4,88.1,0.06,0.68,-1.67
6.339,0,0,0.000,5.0,46.4211656,-94.2780765,371,15.4,88.1,-0.01,0.49,-1.57
6.342,0,0,0.000,5.0,46.4211656,-94.2780765,371,15.4,88.1,-0.02,0.48,-1.54
6.392,0,0,0.000,5.0,46.4211656,-94.2780765,371,15.4,88.1,0.05,0.74,-1.69
6.642,0,0,0.000,5.0,46.4211656,-94.2780765,371,15.4,88.1,-0.05,0.89,-1.91
6.668,0,0,0.000,5.0,46.4211656,-94.2780765,371,15.4,88.1,-0.08,0.80,-1.87
6.669,0,0,0.000,5.0,46.4211656,-94.2780765,371,15.4,88.1,0.03,0.63,-1.73
6.673,0,0,0.000,5.0,46.4211656,-94.2780765,371,15.4,88.1,-0.12,0.63,-1.65
6.708,0,0,0.000,5.0,46.4211656,-94.2780765,371,15.4,88.1,0.11,0.79,-1.78
6.724,0,1,0.000,5.0,46.4211666,-94.2780315,371,10.7,88.1,0.11,0.79,-1.78
6.731,0,0,0.000,5.0,46.4211666,-94.2780315,371,10.7,88.1,0.27,0.88,-1.99
6.732,0,0,0.000,5.0,46.4211666,-94.2780315,371,10.7,88.1,0.19,1.06,-2.12
6.733,0,0,0.000,5.0,46.4211666,-94.2780315,371,10.7,88.1,0.18,1.05,-1.98
6.733,0,0,0.000,5.0,46.4211666,-94.2780315,371,10.7,88.1,0.13,0.88,-1.99
6.734,0,0,0.000,5.0,46.4211666,-94.2780315,371,10.7,88.1,0.19,0.49,-1.75
6.735,0,0,0.000,5.0,46.4211666,-94.2780315,371,10.7,88.1,0.43,0.54,-1.04
6.774,0,0,0.000,5.0,46.4211666,-94.2780315,371,10.7,88.1,0.04,0.46,-0.99
6.806,0,0,0.000,5.0,46.4211666,-94.2780315,371,10.7,88.1,0.34,0.62,-0.88
6.865,0,0,0.000,5.0,46.4211666,-94.2780315,371,10.7,88.1,0.38,0.59,-0.85
6.906,0,0,0.000,5.0,46.4211666,-94.2780315,371,10.7,88.1,0.43,0.70,-0.88
6.975,0,0,0.000,5.0,46.4211666,-94.2780315,371,10.7,88.1,-0.12,0.79,-1.06
7.007,0,0,0.000,5.0,46.4211666,-94.2780315,371,10.7,88.1,0.62,0.65,-0.93
7.072,0,0,0.000,5.0,46.4211666,-94.2780315,371,10.7,88.1,0.65,0.65,-0.87
7.106,0,0,0.000,5.0,46.4211666,-94.2780315,371,10.7,88.1,0.72,0.79,-0.76
7.169,0,0,0.000,5.0,46.4211666,-94.2780315,371,10.7,88.1,0.58,0.69,-1.02
7.205,0,0,0.000,5.0,46.4211666,-94.2780315,371,10.7,88.1,0.35,0.63,-0.86
7.271,0,0,0.000,5.0,46.4211666,-94.2780315,371,10.7,88.1,0.65,0.69,-0.75
7.307,0,0,0.000,5.0,46.4211666,-94.2780315,371,10.7,88.1,0.68,0.69,-0.80
7.503,0,0,0.000,5.0,46.4211666,-94.2780315,371,10.7,88.1,0.49,0.55,-0.68
7.505,0,0,0.000,5.0,46.4211666,-94.2780315,371,10.7,88.1,0.51,0.72,-0.69
7.506,0,0,0.000,5.0,46.4211666,-94.2780315,371,10.7,88.1,0.55,0.71,-0.75
7.507,0,0,0.000,5.0,46.4211666,-94.2780315,371,10.7,88.1,0.70,0.76,-0.78
7.508,0,1,0.000,5.0,46.4211673,-94.2779970,372,7.0,88.1,0.70,0.76,-0.78
7.556,0,0,0.000,5.0,46.4211673,-94.2779970,372,7.0,88.1,0.73,0.74,-0.84
7.603,0,0,0.000,5.0,46.4211673,-94.2779970,372,7.0,88.1,0.60,0.70,-0.92
7.654,0,0,0.000,5.0,46.4211673,-94.2779970,372,7.0,88.1,0.64,0.64,-0.87
7.704,0,0,0.000,5.0,46.4211673,-94.2779970,372,7.0,88.1,0.67,0.65,-0.80
7.752,0,0,0.000,5.0,46.4211673,-94.2779970,372,7.0,88.1,0.63,0.67,-0.79
7.791,0,0,0.000,5.0,46.4211673,-94.2779970,372,7.0,88.1,0.75,0.67,-0.79
7.850,0,0,0.000,5.0,46.4211673,-94.2779970,372,7.0,88.1,0.64,0.72,-0.87
7.891,0,0,0.000,5.0,46.4211673,-94.2779970,372,7.0,88.1,0.83,0.67,-0.81
7.948,0,0,0.000,5.0,46.4211673,-94.2779970,372,7.0,88.1,0.73,0.61,-0.78
7.988,0,0,0.000,5.0,46.4211673,-94.2779970,372,7.0,88.1,0.66,0.65,-0.78
8.048,0,0,0.000,5.0,46.4211673,-94.2779970,372,7.0,88.1,0.70,0.65,-0.80
8.087,0,0,0.000,5.0,46.4211673,-94.2779970,372,7.0,88.1,0.67,0.63,-0.82
8.148,0,0,0.000,5.0,46.4211673,-94.2779970,372,7.0,88.1,0.76,0.66,-0.80
8.185,0,0,0.000,5.0,46.4211673,-94.2779970,372,7.0,88.1,0.69,0.70,-0.84
8.253,0,0,0.000,5.0,46.4211673,-94.2779970,372,7.0,88.1,0.65,0.68,-0.77
8.283,0,0,0.000,5.0,46.4211673,-94.2779970,372,7.0,88.1,0.69,0.71,-0.82
8.347,0,0,0.000,5.0,46.4211673,-94.2779970,372,7.0,88.1,0.66,0.72,-0.87
8.398,0,0,0.000,5.0,46.4211673,-94.2779970,372,7.0,88.1,0.73,0.70,-0.83
8.442,0,0,0.000,5.0,46.4211673,-94.2779970,372,7.0,88.1,0.72,0.67,-0.88
8.489,0,0,0.000,5.0,46.4211673,-94.2779970,372,7.0,88.1,0.71,0.67,-0.84
8.541,0,0,0.000,5.0,46.4211673,-94.2779970,372,7.0,88.1,0.68,0.65,-0.82
8.542,0,1,0.000,5.0,46.4211676,-94.2779860,371,2.3,88.1,0.66,0.66,-0.81
8.599,0,0,0.000,5.0,46.4211676,-94.2779860,371,2.3,88.1,0.70,0.69,-0.76
8.639,0,0,0.000,5.0,46.4211676,-94.2779860,371,2.3,88.1,0.75,0.75,-0.78
8.698,0,0,0.000,5.0,46.4211676,-94.2779860,371,2.3,88.1,0.70,0.81,-0.74
8.737,0,0,0.000,5.0,46.4211676,-94.2779860,371,2.3,88.1,0.67,0.78,-0.84
8.799,0,0,0.000,5.0,46.4211676,-94.2779860,371,2.3,88.1,0.66,0.71,-0.88
8.835,0,0,0.000,5.0,46.4211676,-94.2779860,371,2.3,88.1,0.50,0.59,-0.95
8.927,0,0,0.000,5.0,46.4211676,-94.2779860,371,2.3,88.1,0.56,0.58,-1.04
8.933,0,0,0.000,5.0,46.4211676,-94.2779860,371,2.3,88.1,0.57,0.77,-1.15
8.993,0,0,0.000,5.0,46.4211676,-94.2779860,371,2.3,88.1,0.20,0.73,-1.36
9.032,0,0,0.000,5.0,46.4211676,-94.2779860,371,2.3,88.1,0.46,0.58,-1.46
9.091,0,0,0.000,5.0,46.4211676,-94.2779860,371,2.3,88.1,0.56,0.45,-1.46
9.131,0,0,0.000,5.0,46.4211676,-94.2779860,371,2.3,88.1,0.04,0.97,-1.57
9.189,0,0,0.000,5.0,46.4211676,-94.2779860,371,2.3,88.1,-0.25,1.01,-1.53
9.230,0,0,0.000,5.0,46.4211676,-94.2779860,371,2.3,88.1,0.31,0.49,-1.52
9.288,0,0,0.000,5.0,46.4211676,-94.2779860,371,2.3,88.1,0.10,1.11,-1.34
9.328,0,0,0.000,5.0,46.4211676,-94.2779860,371,2.3,88.1,0.17,1.13,-1.29
9.386,0,0,0.000,5.0,46.4211676,-94.2779860,371,2.3,88.1,0.28,0.76,-1.43
9.429,0,0,0.000,5.0,46.4211676,-94.2779860,371,2.3,88.1,0.13,1.07,-1.44
9.450,0,1,0.000,5.0,46.4211675,-94.2779894,371,0.9,88.1,-0.07,1.16,-1.40
9.505,0,0,0.000,5.0,46.4211675,-94.2779894,371,0.9,88.1,-0.17,1.13,-1.33
9.544,0,0,0.000,5.0,46.4211675,-94.2779894,371,0.9,88.1,0.09,1.11,-1.37
9.604,0,0,0.000,5.0,46.4211675,-94.2779894,371,0.9,88.1,0.33,0.85,-1.40
9.643,0,0,0.000,5.0,46.4211675,-94.2779894,371,0.9,88.1,0.18,0.97,-1.29
9.702,0,0,0.000,5.0,46.4211675,-94.2779894,371,0.9,88.1,0.46,0.58,-1.26
9.742,0,0,0.000,5.0,46.4211675,-94.2779894,371,0.9,88.1,0.46,0.60,-1.13
9.800,0,0,0.000,5.0,46.4211675,-94.2779894,371,0.9,88.1,0.32,0.61,-0.99
9.840,0,0,0.000,5.0,46.4211675,-94.2779894,371,0.9,88.1,0.23,0.47,-1.33
9.906,0,0,0.000,5.0,46.4211675,-94.2779894,371,0.9,88.1,0.35,0.53,-1.72
9.938,0,0,0.000,5.0,46.4211675,-94.2779894,371,0.9,88.1,0.57,0.84,-1.51
9.997,0,0,0.000,5.0,46.4211675,-94.2779894,371,0.9,88.1,-0.13,1.33,-2.25
10.037,0,0,0.000,5.0,46.4211675,-94.2779894,371,0.9,88.1,-0.05,1.40,-1.80
10.096,0,0,0.000,5.0,46.4211675,-94.2779894,371,0.9,88.1,0.04,1.33,-1.48
10.135,0,0,0.000,5.0,46.4211675,-94.2779894,371,0.9,88.1,-0.04,1.26,-1.27
10.194,0,0,0.000,5.0,46.4211675,-94.2779894,371,0.9,88.1,0.44,0.74,-1.31
10.234,0,0,0.000,5.0,46.4211675,-94.2779894,371,0.9,88.1,0.64,0.54,-1.06
10.293,0,0,0.000,5.0,46.4211675,-94.2779894,371,0.9,88.1,0.47,0.59,-1.01
10.333,0,0,0.000,5.0,46.4211675,-94.2779894,371,0.9,88.1,0.43,0.60,-0.94
10.395,0,0,0.000,5.0,46.4211675,-94.2779894,371,0.9,88.1,0.37,0.31,-0.83
10.423,0,1,0.000,5.0,46.4211677,-94.2779791,371,0.0,88.1,0.19,0.28,-0.91
10.470,0,0,0.000,5.0,46.4211677,-94.2779791,371,0.0,88.1,0.12,0.39,-1.13
10.511,0,0,0.000,5.0,46.4211677,-94.2779791,371,0.0,88.1,0.15,0.26,-1.01
10.569,0,0,0.000,5.0,46.4211677,-94.2779791,371,0.0,88.1,0.08,0.11,-0.07
10.610,0,0,0.000,5.0,46.4211677,-94.2779791,371,0.0,88.1,-0.16,0.23,-0.56
10.667,0,0,0.000,5.0,46.4211677,-94.2779791,371,0.0,88.1,-0.44,0.08,-1.02
10.708,0,0,0.000,5.0,46.4211677,-94.2779791,371,0.0,88.1,-0.38,-0.10,-0.97
10.766,0,0,0.000,5.0,46.4211677,-94.2779791,371,0.0,88.1,-0.19,-0.06,-0.52
10.805,0,0,0.000,5.0,46.4211677,-94.2779791,371,0.0,88.1,-0.24,0.26,-0.77
10.864,0,0,0.000,5.0,46.4211677,-94.2779791,371,0.0,88.1,-0.04,0.33,-0.86
10.904,0,0,0.000,5.0,46.4211677,-94.2779791,371,0.0,88.1,0.12,0.11,-0.97
10.963,0,0,0.000,5.0,46.4211677,-94.2779791,371,0.0,88.1,0.08,0.14,-0.43
11.003,0,0,0.000,5.0,46.4211677,-94.2779791,371,0.0,88.1,0.07,0.01,-0.15
11.061,0,0,0.000,5.0,46.4211677,-94.2779791,371,0.0,88.1,0.05,-0.29,-0.55
11.101,0,0,0.000,5.0,46.4211677,-94.2779791,371,0.0,88.1,0.00,-0.43,-0.80
11.160,0,0,0.000,5.0,46.4211677,-94.2779791,371,0.0,88.1,-0.10,-0.33,-0.99
11.200,0,0,0.000,5.0,46.4211677,-94.2779791,371,0.0,88.1,0.14,0.03,-0.21
11.258,0,0,0.000,5.0,46.4211677,-94.2779791,371,0.0,88.1,0.20,-0.31,-1.06
11.299,0,0,0.000,5.0,46.4211677,-94.2779791,371,0.0,88.1,0.30,-0.39,-0.99
11.357,0,0,0.000,5.0,46.4211677,-94.2779791,371,0.0,88.1,0.27,-0.25,-0.49
11.398,0,0,0.000,5.0,46.4211677,-94.2779791,371,0.0,88.1,0.19,-0.11,-0.15
11.450,0,1,0.000,5.0,46.4211679,-94.2779731,371,0.9,88.1,0.10,-0.17,-0.12
11.495,0,0,0.000,5.0,46.4211679,-94.2779731,371,0.9,88.1,0.13,-0.16,-0.95
11.534,0,0,0.000,5.0,46.4211679,-94.2779731,371,0.9,88.1,0.36,-0.17,-0.89
11.594,0,0,0.000,5.0,46.4211679,-94.2779731,371,0.9,88.1,0.36,-0.18,-0.98
11.633,0,0,0.000,5.0,46.4211679,-94.2779731,371,0.9,88.1,0.23,0.20,-1.21
11.693,0,0,0.000,5.0,46.4211679,-94.2779731,371,0.9,88.1,0.17,-0.39,-1.13
11.731,0,0,0.000,5.0,46.4211679,-94.2779731,371,0.9,88.1,0.17,-0.29,-0.35
11.790,0,0,0.000,5.0,46.4211679,-94.2779731,371,0.9,88.1,0.08,-0.16,-0.08
11.830,0,0,0.000,5.0,46.4211679,-94.2779731,371,0.9,88.1,0.08,-0.13,-0.01
11.889,0,0,0.000,5.0,46.4211679,-94.2779731,371,0.9,88.1,0.11,-0.01,-0.62
11.930,0,0,0.000,5.0,46.4211679,-94.2779731,371,0.9,88.1,0.13,-0.26,-1.24
11.987,0,0,0.000,5.0,46.4211679,-94.2779731,371,0.9,88.1,0.31,-0.23,-1.16
12.027,0,0,0.000,5.0,46.4211679,-94.2779731,371,0.9,88.1,0.42,-0.37,-1.01
12.086,0,0,0.000,5.0,46.4211679,-94.2779731,371,0.9,88.1,0.35,-0.55,-0.89
12.126,0,0,0.000,5.0,46.4211679,-94.2779731,371,0.9,88.1,0.21,-0.27,-0.35
12.185,0,0,0.000,5.0,46.4211679,-94.2779731,371,0.9,88.1,0.19,-0.16,-0.13
12.226,0,0,0.000,5.0,46.4211679,-94.2779731,371,0.9,88.1,0.29,-0.42,-0.85
12.283,0,0,0.000,5.0,46.4211679,-94.2779731,371,0.9,88.1,0.34,-0.52,-0.89
12.322,0,0,0.000,5.0,46.4211679,-94.2779731,371,0.9,88.1,0.23,-0.27,-0.35
12.381,0,0,0.000,5.0,46.4211679,-94.2779731,371,0.9,88.1,0.26,-0.32,-0.44
12.423,0,0,0.000,5.0,46.4211679,-94.2779731,371,0.9,88.1,0.34,-0.60,-0.74
12.468,0,1,0.000,5.0,46.4211677,-94.2779793,370,0.8,88.1,0.29,-0.75,-0.78
12.519,0,0,0.000,5.0,46.4211677,-94.2779793,370,0.8,88.1,0.28,-0.43,-0.46
12.559,0,0,0.000,5.0,46.4211677,-94.2779793,370,0.8,88.1,0.45,-0.52,-0.73
12.618,0,0,0.000,5.0,46.4211677,-94.2779793,370,0.8,88.1,0.40,-0.58,-0.76
